Sujetos,Condición,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density
52,campeones_del_mundo,0.846535019909969,0.8754400647816141,0.8293258556508557,119,19,13.867298578199055,3.546218487394958,0.022058823529411766,5.359301243189652,0.01885837608387658,1,3.5,4.333333333333333,0.015026349522859991
53,campeones_del_mundo,0.9167528764022982,0.892902667397418,0.8646869791623436,441,48,12.548507462686569,4.861678004535148,0.01962513781697905,4.248470036606606,0.07362261603252679,4,21.0,105.33333333333333,0.005524634096062668
54,campeones_del_mundo,0.8977426408019628,0.9422705802409046,0.8902248355283481,143,22,11.989459815546775,3.5384615384615383,0.016722408026755852,5.242691951482298,0.032982466125138665,0,3.0,10.0,0.012459371614301192
55,campeones_del_mundo,1.053228995877579,1.0344249710138373,1.0572669051317625,296,32,12.480923694779118,4.486486486486487,0.02867965367965368,4.510680572725763,0.06013999627872807,1,13.5,39.333333333333336,0.007604214383875401
56,campeones_del_mundo,0.9150513923874938,0.88059675736683,0.9286629659642561,162,24,12.023659305993693,3.9135802469135803,0.020798668885191347,4.705916824737601,0.0519250067328614,1,7.5,19.333333333333332,0.012153975922091864
57,campeones_del_mundo,0.9705740360318874,0.925776426829533,0.9835165786017173,155,24,13.428093645484951,3.832258064516129,0.018318965517241378,5.027811972973193,0.05597392708806566,0,2.0,24.0,0.012442396313364055
58,campeones_del_mundo,0.8490325302350314,0.8295642249357614,0.8203434049260596,347,38,12.476745098039215,4.893371757925072,0.022042843837317604,4.120487209633618,0.06978561808184217,3,15.5,73.0,0.007071346470989988
59,campeones_del_mundo,1.0021638580548013,0.9782508463922516,1.0020753955744717,270,33,11.131463146314633,4.488888888888889,0.020833333333333332,4.493336227123796,0.052709442737053185,2,20.0,43.666666666666664,0.008343659644774886
60,campeones_del_mundo,0.6812467452333114,0.6871917855175155,0.6476306838891124,249,36,13.164658634538155,3.9919678714859437,0.025777414075286414,4.858589343422069,0.0533986714200885,1,10.5,21.333333333333332,0.008048322321544241
61,campeones_del_mundo,0.8949296762835429,0.8242148571787751,0.8528226334699053,89,15,15.116279069767442,2.8764044943820224,0.0189873417721519,6.360919424187716,0.03474160047193755,0,0.0,4.0,0.01634320735444331
62,campeones_del_mundo,0.8553647354001789,0.8628096998978024,0.8117475342529072,167,22,12.959237536656891,4.083832335329341,0.034976152623211444,4.7085399229456915,0.039994731608967125,2,6.0,13.666666666666666,0.01230069980520886
63,campeones_del_mundo,0.927111874552076,0.9214844185701806,0.8911581651823788,194,26,12.475490196078434,4.206185567010309,0.024893314366998577,4.81315303118557,0.04514368206889642,2,5.0,19.666666666666668,0.010896853800544842
64,campeones_del_mundo,0.9492182707199963,0.9755096244412448,0.909247782791339,265,32,10.682174185463657,4.0150943396226415,0.009795570698466781,4.739628399812943,0.0517452135226019,1,8.5,31.333333333333332,0.007604345340194397
65,campeones_del_mundo,0.8075633771700634,0.731845180740296,0.726489555513653,208,29,14.299757869249397,3.9615384615384617,0.023506988564167726,4.916754951938398,0.053792912862021924,2,9.0,18.666666666666668,0.00956893348197696
